,egg place venue name,egg place venue id,egg place venue latitude,egg place venue longitude,venue,venue latitude,venue longitude,main category id,venue main category
43,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Café Med,48.85272560657876,2.353989380912962,4bf58dd8d48988d10c941735,French Restaurant
44,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,La Cure Gourmande,48.85232662171789,2.3552493381013444,4bf58dd8d48988d117951735,Candy Store
45,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,La Sarrasine,48.853177,2.353939,52e81612bcbc57f1066b79f2,Creperie
46,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Quai de Bourbon,48.853389357825314,2.3544875372175054,56aa371be4b08b9a8d5734c3,Waterfront
47,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Au Lys d'Argent,48.8527895163605,2.353881745505874,52e81612bcbc57f1066b79f2,Creperie
48,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Brasserie de l'Isle Saint-Louis,48.85305030738144,2.3534024599939585,57558b36e4b065ecebd306b0,Brasserie
49,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Place Louis Aragon,48.85368978487066,2.3532755414471285,4bf58dd8d48988d164941735,Plaza
50,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Le Lutetia,48.85330876415902,2.3541111499071117,4bf58dd8d48988d1c4941735,Restaurant
51,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Sens'o,48.85283715956333,2.3536333268046414,4bf58dd8d48988d1c4941735,Restaurant
52,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Pain d'Epices,48.85328136217487,2.3537753202645795,4bf58dd8d48988d10c941735,French Restaurant
53,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,L'Étiquette,48.85317031863258,2.3536813259124756,4bf58dd8d48988d119951735,Wine Shop
54,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,L'Esmeralda,48.852827932832184,2.3519378900527954,57558b36e4b065ecebd306b0,Brasserie
55,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Esterina,48.852763481766594,2.35395140679446,4bf58dd8d48988d1c9941735,Ice Cream Shop
56,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Le Petit Plateau,48.85293840324884,2.3519982397556305,52e81612bcbc57f1066b79f1,Bistro
57,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Boulangerie St. Louis,48.85260202751681,2.354518175125122,4bf58dd8d48988d16a941735,Bakery
58,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,Holybelly 5,48.87105,2.359804,4bf58dd8d48988d143941735,Breakfast Spot
59,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,Pâtisserie Boulangerie Liberté,48.87307937807167,2.3615536093711853,4bf58dd8d48988d16a941735,Bakery
60,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,Sur Mer,48.87174388560841,2.3621919751167297,4bf58dd8d48988d1ce941735,Seafood Restaurant
61,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,Du Pain et des Idées,48.87129297861665,2.3627439498876237,4bf58dd8d48988d16a941735,Bakery
62,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,La Bécane à Gaston,48.872442,2.361085,4bf58dd8d48988d10c941735,French Restaurant
63,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,Holybelly 19,48.87236651589251,2.360927357451203,4bf58dd8d48988d143941735,Breakfast Spot
64,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,SAaM,48.87217653557965,2.362683668770842,4bf58dd8d48988d113941735,Korean Restaurant
65,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,Résidence Kann Coffee Shop,48.873225,2.362834,4bf58dd8d48988d1e0931735,Coffee Shop
66,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,Bob's Juice Bar,48.872051,2.360598,4bf58dd8d48988d112941735,Juice Bar
67,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,Hubsy | Café & Coworking,48.87124104288463,2.3602032015146768,4bf58dd8d48988d1e0931735,Coffee Shop
68,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,Noa,48.872544422367525,2.3594256369569457,4bf58dd8d48988d1bd941735,Salad Place
69,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,Bopome,48.871701,2.362483,4bf58dd8d48988d142941735,Asian Restaurant
70,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,La Taverne de Zhao,48.873208507755244,2.360328697564808,52af3b6e3cf9994f4e043c02,Shanxi Restaurant
71,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,Restaurant Les Vinaigriers,48.87317381718619,2.361453692707382,4bf58dd8d48988d10c941735,French Restaurant
72,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,Centre Commercial,48.87141401470296,2.3630029477377925,4bf58dd8d48988d103951735,Clothing Store
73,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,9Hotel Republique,48.870813,2.360552,4bf58dd8d48988d1fa931735,Hotel
74,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,Episod,48.87132029305846,2.3610157659138085,4bf58dd8d48988d175941735,Gym / Fitness Center
75,Holybelly 19,53f32591498e1cd3c3ec2555,48.87236651589251,2.360927357451203,El Guacamole,48.871457446379814,2.3622458528760877,4bf58dd8d48988d1c1941735,Mexican Restaurant
76,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Place du Trocadéro,48.86295026846909,2.287205457687378,4bf58dd8d48988d164941735,Plaza
77,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Cité de l'Architecture et du Patrimoine,48.862703234437916,2.28865385055542,4bf58dd8d48988d181941735,Museum
78,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Carette,48.86358902223995,2.287205457687378,4bf58dd8d48988d1dc931735,Tea Room
79,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,La Girafe,48.862179807057025,2.2888498289765167,4bf58dd8d48988d1c4941735,Restaurant
80,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Parvis des Libertés et des Droits de l'Homme,48.86208930458137,2.2885197887664637,4bf58dd8d48988d164941735,Plaza
81,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Théâtre National de Chaillot,48.86265382748534,2.288546562194824,4bf58dd8d48988d137941735,Theater
82,Carette,4adcda14f964a5203a3721e3,48.86358902223995,2.287205457687378,Hôtel La Clef Tour Eiffel,48.864585331131416,2.288379777717398,4bf58dd8d48988d1fa931735,Hotel
