lon;lat
2.394991;48.891533
2.394991;48.893305
2.394991;48.895077
2.394991;48.896849
2.394991;48.898620
2.394991;48.900392
2.394991;48.902164
2.394991;48.903935
2.397686;48.815284
2.397686;48.817059
2.397686;48.818833
2.397686;48.820607
2.397686;48.822382
2.397686;48.824156
2.397686;48.825930
2.397686;48.827705
2.397686;48.829479
2.397686;48.831253
2.397686;48.833027
2.397686;48.834801
2.397686;48.836575
2.397686;48.838348
2.397686;48.840122
2.397686;48.841896
2.397686;48.843669
2.397686;48.845443
2.397686;48.847216
2.397686;48.848990
2.397686;48.850763
2.397686;48.852537
2.397686;48.854310
2.397686;48.856083
2.397686;48.857856
2.397686;48.859629
2.397686;48.861402
2.397686;48.863175
2.397686;48.864948
2.397686;48.866721
2.397686;48.868493
2.397686;48.870266
2.397686;48.872039
2.397686;48.873811
2.397686;48.875584
2.397686;48.877356
2.397686;48.879129
2.397686;48.880901
2.397686;48.882673
2.397686;48.884445
2.397686;48.886217
2.397686;48.887989
2.397686;48.889761
2.397686;48.891533
2.397686;48.893305
2.397686;48.895077
2.397686;48.896849
2.397686;48.898620
2.397686;48.900392
2.397686;48.902164
2.397686;48.903935
2.400381;48.815284
2.400381;48.817059
2.400381;48.818833
2.400381;48.820607
2.400381;48.822382
2.400381;48.824156
2.400381;48.825930
2.400381;48.827705
2.400381;48.829479
2.400381;48.831253
2.400381;48.833027
2.400381;48.834801
2.400381;48.836575
2.400381;48.838348
2.400381;48.840122
2.400381;48.841896
2.400381;48.843669
2.400381;48.845443
2.400381;48.847216
2.400381;48.848990
2.400381;48.850763
2.400381;48.852537
2.400381;48.854310
2.400381;48.856083
2.400381;48.857856
2.400381;48.859629
2.400381;48.861402
2.400381;48.863175
2.400381;48.864948
2.400381;48.866721
2.400381;48.868493
2.400381;48.870266
2.400381;48.872039
2.400381;48.873811
2.400381;48.875584
2.400381;48.877356
2.400381;48.879129
2.400381;48.880901
2.400381;48.882673
2.400381;48.884445
2.400381;48.886217
2.400381;48.887989
2.400381;48.889761
2.400381;48.891533
2.400381;48.893305
2.400381;48.895077
2.400381;48.896849
2.400381;48.898620
2.400381;48.900392
2.400381;48.902164
2.400381;48.903935
2.403076;48.815284
2.403076;48.817059
2.403076;48.818833
2.403076;48.820607
2.403076;48.822382
2.403076;48.824156
2.403076;48.825930
2.403076;48.827705
2.403076;48.829479
2.403076;48.831253
2.403076;48.833027
2.403076;48.834801
2.403076;48.836575
2.403076;48.838348
2.403076;48.840122
2.403076;48.841896
2.403076;48.843669
2.403076;48.845443
2.403076;48.847216
2.403076;48.848990
2.403076;48.850763
2.403076;48.852537
2.403076;48.854310
2.403076;48.856083
2.403076;48.857856
2.403076;48.859629
2.403076;48.861402
2.403076;48.863175
2.403076;48.864948
2.403076;48.866721
2.403076;48.868493
2.403076;48.870266
2.403076;48.872039
2.403076;48.873811
2.403076;48.875584
2.403076;48.877356
2.403076;48.879129
2.403076;48.880901
2.403076;48.882673
2.403076;48.884445
2.403076;48.886217
2.403076;48.887989
2.403076;48.889761
2.403076;48.891533
2.403076;48.893305
2.403076;48.895077
2.403076;48.896849
2.403076;48.898620
2.403076;48.900392
2.403076;48.902164
2.403076;48.903935
2.405771;48.815284
2.405771;48.817059
2.405771;48.818833
2.405771;48.820607
2.405771;48.822382
2.405771;48.824156
2.405771;48.825930
2.405771;48.827705
2.405771;48.829479
2.405771;48.831253
2.405771;48.833027
2.405771;48.834801
2.405771;48.836575
2.405771;48.838348
2.405771;48.840122
2.405771;48.841896
2.405771;48.843669
2.405771;48.845443
2.405771;48.847216
2.405771;48.848990
2.405771;48.850763
2.405771;48.852537
2.405771;48.854310
2.405771;48.856083
2.405771;48.857856
2.405771;48.859629
2.405771;48.861402
2.405771;48.863175
2.405771;48.864948
2.405771;48.866721
2.405771;48.868493
2.405771;48.870266
2.405771;48.872039
2.405771;48.873811
2.405771;48.875584
2.405771;48.877356
2.405771;48.879129
2.405771;48.880901
2.405771;48.882673
2.405771;48.884445
2.405771;48.886217
2.405771;48.887989
2.405771;48.889761
2.405771;48.891533
2.405771;48.893305
2.405771;48.895077
2.405771;48.896849
2.405771;48.898620
2.405771;48.900392
2.405771;48.902164
2.405771;48.903935
2.408466;48.815284
2.408466;48.817059
2.408466;48.818833
2.408466;48.820607
2.408466;48.822382
2.408466;48.824156
2.408466;48.825930
2.408466;48.827705
2.408466;48.829479
2.408466;48.831253
2.408466;48.833027
2.408466;48.834801
2.408466;48.836575
2.408466;48.838348
2.408466;48.840122
2.408466;48.841896
2.408466;48.843669
2.408466;48.845443
2.408466;48.847216
2.408466;48.848990
2.408466;48.850763
2.408466;48.852537
2.408466;48.854310
2.408466;48.856083
2.408466;48.857856
2.408466;48.859629
2.408466;48.861402
2.408466;48.863175
2.408466;48.864948
2.408466;48.866721
2.408466;48.868493
2.408466;48.870266
2.408466;48.872039
2.408466;48.873811
2.408466;48.875584
2.408466;48.877356
2.408466;48.879129
2.408466;48.880901
2.408466;48.882673
2.408466;48.884445
2.408466;48.886217
2.408466;48.887989
2.408466;48.889761
2.408466;48.891533
2.408466;48.893305
2.408466;48.895077
2.408466;48.896849
2.408466;48.898620
2.408466;48.900392
2.408466;48.902164
2.408466;48.903935
2.411161;48.815284
2.411161;48.817059
2.411161;48.818833
2.411161;48.820607
2.411161;48.822382
2.411161;48.824156
2.411161;48.825930
2.411161;48.827705
2.411161;48.829479
2.411161;48.831253
2.411161;48.833027
2.411161;48.834801
2.411161;48.836575
2.411161;48.838348
2.411161;48.840122
2.411161;48.841896
2.411161;48.843669
2.411161;48.845443
2.411161;48.847216
2.411161;48.848990
2.411161;48.850763
2.411161;48.852537
2.411161;48.854310
2.411161;48.856083
2.411161;48.857856
2.411161;48.859629
2.411161;48.861402
2.411161;48.863175
2.411161;48.864948
2.411161;48.866721
2.411161;48.868493
2.411161;48.870266
2.411161;48.872039
2.411161;48.873811
2.411161;48.875584
2.411161;48.877356
2.411161;48.879129
2.411161;48.880901
2.411161;48.882673
2.411161;48.884445
2.411161;48.886217
2.411161;48.887989
2.411161;48.889761
2.411161;48.891533
2.411161;48.893305
2.411161;48.895077
2.411161;48.896849
2.411161;48.898620
2.411161;48.900392
2.411161;48.902164
2.411161;48.903935
