,point index,point latitude,point longitude,venue,venue latitude,venue longitude,final category tag id,final category tag
5560,762,48.87381131685318,2.314142700456611,La Tribune,48.87384361945915,2.3145760552719246,4bf58dd8d48988d10c941735,French Restaurant
5561,762,48.87381131685318,2.314142700456611,Jour,48.87497174248166,2.312813848257065,4d4b7105d754a06374d81259,Food
5562,762,48.87381131685318,2.314142700456611,Place du Pérou,48.87537985193914,2.315084330657555,4bf58dd8d48988d164941735,Plaza
5563,763,48.875583804201156,2.314142700456611,Made In Italy,48.87397003173828,2.3149678707122803,4bf58dd8d48988d110941735,Italian Restaurant
5564,763,48.875583804201156,2.314142700456611,Dominique Bouchet,48.877050619748,2.314035874239597,4bf58dd8d48988d10c941735,French Restaurant
5565,763,48.875583804201156,2.314142700456611,Hôtel La Villa Haussmann,48.87531629218582,2.3167379200458527,4bf58dd8d48988d1fa931735,Hotel
5566,763,48.875583804201156,2.314142700456611,Le Café des Lettres,48.874817355450766,2.316113703452639,4bf58dd8d48988d10c941735,French Restaurant
5567,763,48.875583804201156,2.314142700456611,Hôtel d'Argenson,48.874973506582194,2.316408008337021,4bf58dd8d48988d1fa931735,Hotel
5568,763,48.875583804201156,2.314142700456611,Pazzo,48.87421927792962,2.3158859520893724,4d4b7105d754a06374d81259,Food
5569,763,48.875583804201156,2.314142700456611,Aparthôtel Adagio Paris Haussmann,48.87500940497926,2.3133362098217276,4bf58dd8d48988d1fa931735,Hotel
5570,763,48.875583804201156,2.314142700456611,SUBWAY,48.87436194859809,2.3158998749899244,4d4b7105d754a06374d81259,Food
5571,763,48.875583804201156,2.314142700456611,La Tribune,48.87384361945915,2.3145760552719246,4bf58dd8d48988d10c941735,French Restaurant
5572,763,48.875583804201156,2.314142700456611,Jour,48.87497174248166,2.312813848257065,4d4b7105d754a06374d81259,Food
5573,763,48.875583804201156,2.314142700456611,Place du Pérou,48.87537985193914,2.315084330657555,4bf58dd8d48988d164941735,Plaza
5574,764,48.87735622874891,2.314142700456611,Pierre Hermé,48.87844220211763,2.315563996059981,4bf58dd8d48988d1d0941735,Dessert Shop
5575,764,48.87735622874891,2.314142700456611,Dominique Bouchet,48.877050619748,2.314035874239597,4bf58dd8d48988d10c941735,French Restaurant
5576,764,48.87735622874891,2.314142700456611,Eric Kayser,48.87790836257856,2.3160236256173112,4bf58dd8d48988d16a941735,Bakery
5577,764,48.87735622874891,2.314142700456611,Le Camondo,48.87876406172645,2.3125669727220277,4bf58dd8d48988d10c941735,French Restaurant
5578,764,48.87735622874891,2.314142700456611,Gustave,48.87884767958506,2.315378040075302,4d4b7105d754a06374d81259,Food
5579,764,48.87735622874891,2.314142700456611,Côté Sushi,48.87808646296105,2.3157125050876797,4bf58dd8d48988d111941735,Japanese Restaurant
5580,764,48.87735622874891,2.314142700456611,Brady's Pub,48.87781052699459,2.31575438391701,4bf58dd8d48988d116941735,Bar
5581,765,48.879128590496975,2.314142700456611,Pierre Hermé,48.87844220211763,2.315563996059981,4bf58dd8d48988d1d0941735,Dessert Shop
5582,765,48.879128590496975,2.314142700456611,Eric Kayser,48.87790836257856,2.3160236256173112,4bf58dd8d48988d16a941735,Bakery
5583,765,48.879128590496975,2.314142700456611,The Grill Room,48.87942429951581,2.313917577266693,4bf58dd8d48988d116941735,Bar
5584,765,48.879128590496975,2.314142700456611,Le Camondo,48.87876406172645,2.3125669727220277,4bf58dd8d48988d10c941735,French Restaurant
5585,765,48.879128590496975,2.314142700456611,Gustave,48.87884767958506,2.315378040075302,4d4b7105d754a06374d81259,Food
5586,765,48.879128590496975,2.314142700456611,Côté Sushi,48.87808646296105,2.3157125050876797,4bf58dd8d48988d111941735,Japanese Restaurant
5587,765,48.879128590496975,2.314142700456611,Brady's Pub,48.87781052699459,2.31575438391701,4bf58dd8d48988d116941735,Bar
5588,766,48.880900889445876,2.314142700456611,Rimal,48.8810739453867,2.312635481357574,4bf58dd8d48988d1c4941735,Restaurant
5589,766,48.880900889445876,2.314142700456611,Brigitte,48.8819988628451,2.313780198002863,4bf58dd8d48988d10c941735,French Restaurant
5590,766,48.880900889445876,2.314142700456611,Aux Merveilleux de Fred,48.88226631768061,2.31386661529541,4bf58dd8d48988d1d0941735,Dessert Shop
5591,766,48.880900889445876,2.314142700456611,Amorino,48.88153041476792,2.316388201087734,4bf58dd8d48988d1d0941735,Dessert Shop
5592,766,48.880900889445876,2.314142700456611,L'Imprévu,48.88188611981044,2.3148147761821742,4bf58dd8d48988d10c941735,French Restaurant
5593,766,48.880900889445876,2.314142700456611,Italia - Italiana Cucina - Traiteur Italien,48.881836695893895,2.3158998189985054,4bf58dd8d48988d110941735,Italian Restaurant
5594,766,48.880900889445876,2.314142700456611,Delmontel,48.882325381871986,2.3153814020341796,4bf58dd8d48988d16a941735,Bakery
5595,766,48.880900889445876,2.314142700456611,The Grill Room,48.87942429951581,2.313917577266693,4bf58dd8d48988d116941735,Bar
5596,766,48.880900889445876,2.314142700456611,Androuët,48.88249694059874,2.314743440541414,4bf58dd8d48988d1f9941735,Food & Drink Shop
5597,766,48.880900889445876,2.314142700456611,Marcella,48.88122269632194,2.316719736974173,4bf58dd8d48988d1c4941735,Restaurant
5598,766,48.880900889445876,2.314142700456611,L'edmond,48.88223373870631,2.31319191093263,4bf58dd8d48988d1fa931735,Hotel
5599,766,48.880900889445876,2.314142700456611,Lenôtre,48.8811883633044,2.315365856211889,4bf58dd8d48988d1d0941735,Dessert Shop
5600,766,48.880900889445876,2.314142700456611,Big Fernand,48.8818,2.31489,4d4b7105d754a06374d81259,Food
5601,766,48.880900889445876,2.314142700456611,TONI&GUY,48.88114134892077,2.3145011104066295,4d4b7105d754a06378d81259,Shop & Service
5602,766,48.880900889445876,2.314142700456611,Rimal Traiteur Libanais,48.880589756510176,2.312537580728531,4bf58dd8d48988d1c4941735,Restaurant
5603,766,48.880900889445876,2.314142700456611,Café des Dames,48.88171070395037,2.315390110015869,4d4b7105d754a06374d81259,Food
5604,766,48.880900889445876,2.314142700456611,Le Dôme de Villiers,48.88145753431616,2.316083564427995,4bf58dd8d48988d16d941735,Café
5605,766,48.880900889445876,2.314142700456611,Monoprix,48.88194055,2.31557515,4bf58dd8d48988d1f9941735,Food & Drink Shop
5606,766,48.880900889445876,2.314142700456611,Le Zinc,48.88100903438468,2.31549471616745,4bf58dd8d48988d10c941735,French Restaurant
5607,766,48.880900889445876,2.314142700456611,Subway,48.881996087904035,2.3142386283898304,4d4b7105d754a06374d81259,Food
5608,766,48.880900889445876,2.314142700456611,Le Monceau,48.88158162607849,2.3155475006893202,4bf58dd8d48988d1e0931735,Coffee Shop
5609,767,48.88267312559616,2.314142700456611,Brigitte,48.8819988628451,2.313780198002863,4bf58dd8d48988d10c941735,French Restaurant
5610,767,48.88267312559616,2.314142700456611,Marché de Levis,48.88312998990723,2.314957715419305,4bf58dd8d48988d1f9941735,Food & Drink Shop
5611,767,48.88267312559616,2.314142700456611,Le P'tit Canon,48.88435821872448,2.31464873137433,4bf58dd8d48988d10c941735,French Restaurant
5612,767,48.88267312559616,2.314142700456611,Aux Merveilleux de Fred,48.88226631768061,2.31386661529541,4bf58dd8d48988d1d0941735,Dessert Shop
5613,767,48.88267312559616,2.314142700456611,Gemini Legendre,48.884207,2.314504,4bf58dd8d48988d110941735,Italian Restaurant
5614,767,48.88267312559616,2.314142700456611,L'Imprévu,48.88188611981044,2.3148147761821742,4bf58dd8d48988d10c941735,French Restaurant
5615,767,48.88267312559616,2.314142700456611,Un Air de Famille,48.88225598976708,2.3160053123954567,4bf58dd8d48988d1c4941735,Restaurant
5616,767,48.88267312559616,2.314142700456611,Il Paradiso,48.884095258381834,2.314157361071499,4bf58dd8d48988d110941735,Italian Restaurant
5617,767,48.88267312559616,2.314142700456611,Italia - Italiana Cucina - Traiteur Italien,48.881836695893895,2.3158998189985054,4bf58dd8d48988d110941735,Italian Restaurant
5618,767,48.88267312559616,2.314142700456611,Delmontel,48.882325381871986,2.3153814020341796,4bf58dd8d48988d16a941735,Bakery
5619,767,48.88267312559616,2.314142700456611,Androuët,48.88249694059874,2.314743440541414,4bf58dd8d48988d1f9941735,Food & Drink Shop
5620,767,48.88267312559616,2.314142700456611,Hôtel Jardin de Villiers,48.88407988337901,2.3149479480955444,4bf58dd8d48988d1fa931735,Hotel
5621,767,48.88267312559616,2.314142700456611,L'edmond,48.88223373870631,2.31319191093263,4bf58dd8d48988d1fa931735,Hotel
5622,767,48.88267312559616,2.314142700456611,Lenôtre,48.8811883633044,2.315365856211889,4bf58dd8d48988d1d0941735,Dessert Shop
5623,767,48.88267312559616,2.314142700456611,Big Fernand,48.8818,2.31489,4d4b7105d754a06374d81259,Food
5624,767,48.88267312559616,2.314142700456611,TONI&GUY,48.88114134892077,2.3145011104066295,4d4b7105d754a06378d81259,Shop & Service
5625,767,48.88267312559616,2.314142700456611,Chez Leon,48.88423760645105,2.3142568777752146,4bf58dd8d48988d10c941735,French Restaurant
5626,767,48.88267312559616,2.314142700456611,I Love Bo Bun,48.88251706743855,2.3165280502289067,4bf58dd8d48988d142941735,Asian Restaurant
5627,767,48.88267312559616,2.314142700456611,Tominaga,48.882423890217986,2.316326868933134,4bf58dd8d48988d111941735,Japanese Restaurant
5628,767,48.88267312559616,2.314142700456611,Café des Dames,48.88171070395037,2.315390110015869,4d4b7105d754a06374d81259,Food
5629,767,48.88267312559616,2.314142700456611,Le Dôme de Villiers,48.88145753431616,2.316083564427995,4bf58dd8d48988d16d941735,Café
5630,767,48.88267312559616,2.314142700456611,Pavillon Villiers Etoile,48.88362015851091,2.3162833233289923,4bf58dd8d48988d1fa931735,Hotel
5631,768,48.88444529894835,2.314142700456611,Marché de Levis,48.88312998990723,2.314957715419305,4bf58dd8d48988d1f9941735,Food & Drink Shop
5632,768,48.88444529894835,2.314142700456611,Le P'tit Canon,48.88435821872448,2.31464873137433,4bf58dd8d48988d10c941735,French Restaurant
5633,768,48.88444529894835,2.314142700456611,Gemini Legendre,48.884207,2.314504,4bf58dd8d48988d110941735,Italian Restaurant
5634,768,48.88444529894835,2.314142700456611,Olives et Cacahuètes,48.884801973231774,2.3153487655655685,4bf58dd8d48988d1c4941735,Restaurant
5635,768,48.88444529894835,2.314142700456611,Saïdoune,48.884714728679796,2.315185000830724,4bf58dd8d48988d1c4941735,Restaurant
5636,768,48.88444529894835,2.314142700456611,Chez Maxence,48.885129,2.315838,52e81612bcbc57f1066b79f2,Creperie
5637,768,48.88444529894835,2.314142700456611,Teppanyaki Sushi,48.88469956097114,2.311816588954946,4bf58dd8d48988d111941735,Japanese Restaurant
5638,768,48.88444529894835,2.314142700456611,Harper's Paris 17,48.884539127383846,2.314823127013835,4bf58dd8d48988d1c4941735,Restaurant
5639,768,48.88444529894835,2.314142700456611,Il Paradiso,48.884095258381834,2.314157361071499,4bf58dd8d48988d110941735,Italian Restaurant
5640,768,48.88444529894835,2.314142700456611,Hôtel Jardin de Villiers,48.88407988337901,2.3149479480955444,4bf58dd8d48988d1fa931735,Hotel
5641,768,48.88444529894835,2.314142700456611,Il Castello,48.8849686224722,2.315460294340703,4bf58dd8d48988d110941735,Italian Restaurant
5642,768,48.88444529894835,2.314142700456611,Chez Leon,48.88423760645105,2.3142568777752146,4bf58dd8d48988d10c941735,French Restaurant
5643,768,48.88444529894835,2.314142700456611,Pavillon Villiers Etoile,48.88362015851091,2.3162833233289923,4bf58dd8d48988d1fa931735,Hotel
5644,769,48.88621740950296,2.314142700456611,Le Progrès,48.8854217338247,2.3165877163410187,4bf58dd8d48988d1c4941735,Restaurant
5645,769,48.88621740950296,2.314142700456611,Olives et Cacahuètes,48.884801973231774,2.3153487655655685,4bf58dd8d48988d1c4941735,Restaurant
5646,769,48.88621740950296,2.314142700456611,Saïdoune,48.884714728679796,2.315185000830724,4bf58dd8d48988d1c4941735,Restaurant
5647,769,48.88621740950296,2.314142700456611,Chez Maxence,48.885129,2.315838,52e81612bcbc57f1066b79f2,Creperie
5648,769,48.88621740950296,2.314142700456611,Harper's Paris 17,48.884539127383846,2.314823127013835,4bf58dd8d48988d1c4941735,Restaurant
5649,769,48.88621740950296,2.314142700456611,Le Bouchon et l'Assiette,48.88636978681534,2.312628532157171,4bf58dd8d48988d10c941735,French Restaurant
5650,769,48.88621740950296,2.314142700456611,Il Castello,48.8849686224722,2.315460294340703,4bf58dd8d48988d110941735,Italian Restaurant
5651,769,48.88621740950296,2.314142700456611,Villa Eugenie,48.88719666837042,2.314093596970843,4bf58dd8d48988d1fa931735,Hotel
5652,769,48.88621740950296,2.314142700456611,Café de la Gare,48.88722183914309,2.3136527646864575,4bf58dd8d48988d16d941735,Café
5653,769,48.88621740950296,2.314142700456611,Yurong Sushi,48.886876,2.313276,4bf58dd8d48988d111941735,Japanese Restaurant
5654,769,48.88621740950296,2.314142700456611,Hôtel Prince Albert Wagram,48.886517560850656,2.3123644490217403,4bf58dd8d48988d1fa931735,Hotel
5655,769,48.88621740950296,2.314142700456611,Le P'tit Musset,48.886752725061676,2.313089784229922,4bf58dd8d48988d10c941735,French Restaurant
5656,769,48.88621740950296,2.314142700456611,Hotel Résidence Romance Malesherbes,48.88643913789603,2.3126775523215217,4bf58dd8d48988d1fa931735,Hotel
5657,769,48.88621740950296,2.314142700456611,Le Jean Bart,48.887331965758165,2.3137727498031295,4bf58dd8d48988d143941735,Breakfast Spot
5658,769,48.88621740950296,2.314142700456611,Best Western Opera Batignolles,48.88706563531085,2.3143829329183063,4bf58dd8d48988d1fa931735,Hotel
5659,769,48.88621740950296,2.314142700456611,Oko Sushi,48.887097,2.312446,4bf58dd8d48988d111941735,Japanese Restaurant
5660,770,48.88798945726054,2.314142700456611,Square des Batignolles,48.88746004287994,2.316483782018103,4d4b7105d754a06377d81259,Outdoors & Recreation
5661,770,48.88798945726054,2.314142700456611,La Gioconda,48.888074795760694,2.316763850132055,4d4b7105d754a06374d81259,Food
5662,770,48.88798945726054,2.314142700456611,Villa Eugenie,48.88719666837042,2.314093596970843,4bf58dd8d48988d1fa931735,Hotel
5663,770,48.88798945726054,2.314142700456611,Café de la Gare,48.88722183914309,2.3136527646864575,4bf58dd8d48988d16d941735,Café
5664,770,48.88798945726054,2.314142700456611,Yurong Sushi,48.886876,2.313276,4bf58dd8d48988d111941735,Japanese Restaurant
5665,770,48.88798945726054,2.314142700456611,Carrefour Market,48.888935,2.314199,4bf58dd8d48988d1f9941735,Food & Drink Shop
5666,770,48.88798945726054,2.314142700456611,Café Dad,48.88807784371843,2.3119086027145386,4d4b7105d754a06374d81259,Food
5667,770,48.88798945726054,2.314142700456611,Le P'tit Musset,48.886752725061676,2.313089784229922,4bf58dd8d48988d10c941735,French Restaurant
5668,770,48.88798945726054,2.314142700456611,Chez Christophe,48.888822945957166,2.3158526734067446,4bf58dd8d48988d10c941735,French Restaurant
5669,770,48.88798945726054,2.314142700456611,Café Iguana,48.88787484549998,2.311675037253491,4bf58dd8d48988d10c941735,French Restaurant
5670,770,48.88798945726054,2.314142700456611,Le Jean Bart,48.887331965758165,2.3137727498031295,4bf58dd8d48988d143941735,Breakfast Spot
5671,770,48.88798945726054,2.314142700456611,Christophe,48.888819344889285,2.3158521205581466,4bf58dd8d48988d116941735,Bar
5672,770,48.88798945726054,2.314142700456611,Best Western Opera Batignolles,48.88706563531085,2.3143829329183063,4bf58dd8d48988d1fa931735,Hotel
5673,770,48.88798945726054,2.314142700456611,Oko Sushi,48.887097,2.312446,4bf58dd8d48988d111941735,Japanese Restaurant
5674,771,48.889761442221605,2.314142700456611,Parc Clichy-Batignolles – Martin-Luther-King,48.89070912289909,2.3151111602783203,4d4b7105d754a06377d81259,Outdoors & Recreation
5675,771,48.889761442221605,2.314142700456611,Carrefour Market,48.888935,2.314199,4bf58dd8d48988d1f9941735,Food & Drink Shop
5676,771,48.889761442221605,2.314142700456611,Chez Christophe,48.888822945957166,2.3158526734067446,4bf58dd8d48988d10c941735,French Restaurant
5677,771,48.889761442221605,2.314142700456611,Christophe,48.888819344889285,2.3158521205581466,4bf58dd8d48988d116941735,Bar
5678,772,48.891533364386696,2.314142700456611,Parc Clichy-Batignolles – Martin-Luther-King,48.89070912289909,2.3151111602783203,4d4b7105d754a06377d81259,Outdoors & Recreation
5679,772,48.891533364386696,2.314142700456611,Neoness Paris Batignolles-Place De Clichy,48.892299622202074,2.315955980208395,4f4528bc4b90abdf24c9de85,Athletics & Sports
5680,772,48.891533364386696,2.314142700456611,Hotel Ibis Bar,48.89246368207457,2.315244613035065,4bf58dd8d48988d116941735,Bar
5681,772,48.891533364386696,2.314142700456611,Hôtel ibis Paris 17 Clichy-Batignolles,48.89240164087804,2.3149653245692767,4bf58dd8d48988d1fa931735,Hotel
5682,772,48.891533364386696,2.314142700456611,Hotel Ibis Paris 17 Clichy-Batignolles,48.89231514930985,2.3147362883605638,4bf58dd8d48988d1fa931735,Hotel
5683,773,48.893305223756336,2.314142700456611,Neoness Paris Batignolles-Place De Clichy,48.892299622202074,2.315955980208395,4f4528bc4b90abdf24c9de85,Athletics & Sports
5684,773,48.893305223756336,2.314142700456611,Intermarché Express,48.893825,2.314465,4bf58dd8d48988d1f9941735,Food & Drink Shop
5685,773,48.893305223756336,2.314142700456611,Carrefour City,48.892834999133086,2.3163852566686027,4bf58dd8d48988d1f9941735,Food & Drink Shop
5686,773,48.893305223756336,2.314142700456611,Hotel Ibis Bar,48.89246368207457,2.315244613035065,4bf58dd8d48988d116941735,Bar
5687,773,48.893305223756336,2.314142700456611,L'Industrie Café,48.894161951118555,2.3140370568694895,4bf58dd8d48988d116941735,Bar
5688,773,48.893305223756336,2.314142700456611,Porte de Clichy,48.89439127039193,2.3134803771972656,4bf58dd8d48988d164941735,Plaza
5689,773,48.893305223756336,2.314142700456611,Timhotel,48.89440807235436,2.3126475178973895,4bf58dd8d48988d1fa931735,Hotel
5690,773,48.893305223756336,2.314142700456611,Hôtel ibis Paris 17 Clichy-Batignolles,48.89240164087804,2.3149653245692767,4bf58dd8d48988d1fa931735,Hotel
5691,773,48.893305223756336,2.314142700456611,Hotel Ibis Paris 17 Clichy-Batignolles,48.89231514930985,2.3147362883605638,4bf58dd8d48988d1fa931735,Hotel
5692,773,48.893305223756336,2.314142700456611,Soleil de Kyoto,48.89427449060156,2.3129849833317726,4bf58dd8d48988d111941735,Japanese Restaurant
5693,774,48.89507702033107,2.314142700456611,Intermarché Express,48.893825,2.314465,4bf58dd8d48988d1f9941735,Food & Drink Shop
5694,774,48.89507702033107,2.314142700456611,L'Industrie Café,48.894161951118555,2.3140370568694895,4bf58dd8d48988d116941735,Bar
5695,774,48.89507702033107,2.314142700456611,Porte de Clichy,48.89439127039193,2.3134803771972656,4bf58dd8d48988d164941735,Plaza
5696,774,48.89507702033107,2.314142700456611,Timhotel,48.89440807235436,2.3126475178973895,4bf58dd8d48988d1fa931735,Hotel
5697,774,48.89507702033107,2.314142700456611,Pizza King,48.895292539197776,2.3167573635061,4d4b7105d754a06374d81259,Food
5698,774,48.89507702033107,2.314142700456611,Soleil de Kyoto,48.89427449060156,2.3129849833317726,4bf58dd8d48988d111941735,Japanese Restaurant
5699,775,48.89684875411141,2.314142700456611,Complexe Sportif Leon Biancotto,48.896182868598444,2.3117637634277344,4f4528bc4b90abdf24c9de85,Athletics & Sports
5700,776,48.82238186329838,2.316837646308969,Soleil de Nuit,48.82290165557704,2.316179684331691,4d4b7105d754a06376d81259,Nightlife Spot
5701,777,48.82415617208172,2.316837646308969,Café Brune,48.82504276000762,2.3183834552764893,4bf58dd8d48988d16d941735,Café
5702,778,48.8259304180496,2.316837646308969,Café Brune,48.82504276000762,2.3183834552764893,4bf58dd8d48988d16d941735,Café
5703,778,48.8259304180496,2.316837646308969,Chez Pierrot,48.825463,2.315823,4bf58dd8d48988d1f9941735,Food & Drink Shop
5704,778,48.8259304180496,2.316837646308969,ASPTT Salle Brune,48.825872,2.314651,4f4528bc4b90abdf24c9de85,Athletics & Sports
5705,778,48.8259304180496,2.316837646308969,VILLA DU MAINE,48.82728770409151,2.3160685301879234,4bf58dd8d48988d1fa931735,Hotel
5706,779,48.82770460120254,2.316837646308969,Chez Kim Ly,48.828537295312515,2.3162009932588807,4bf58dd8d48988d142941735,Asian Restaurant
5707,779,48.82770460120254,2.316837646308969,Le 14 Juillet,48.82844992317749,2.3161367919767293,4bf58dd8d48988d10c941735,French Restaurant
5708,779,48.82770460120254,2.316837646308969,Citadines Didot Montparnasse,48.82789174200405,2.3152960848297863,4bf58dd8d48988d1fa931735,Hotel
5709,779,48.82770460120254,2.316837646308969,Thai Ko Samui,48.8292697212189,2.317265799300034,4bf58dd8d48988d142941735,Asian Restaurant
5710,779,48.82770460120254,2.316837646308969,VILLA DU MAINE,48.82728770409151,2.3160685301879234,4bf58dd8d48988d1fa931735,Hotel
5711,779,48.82770460120254,2.316837646308969,Valentino pizza,48.82911101593789,2.317153461922958,4d4b7105d754a06374d81259,Food
5712,779,48.82770460120254,2.316837646308969,Angela & Lionello,48.82817077528942,2.3156430488343913,4bf58dd8d48988d110941735,Italian Restaurant
5713,780,48.829478721541065,2.316837646308969,Chez Kim Ly,48.828537295312515,2.3162009932588807,4bf58dd8d48988d142941735,Asian Restaurant
5714,780,48.829478721541065,2.316837646308969,Le 14 Juillet,48.82844992317749,2.3161367919767293,4bf58dd8d48988d10c941735,French Restaurant
5715,780,48.829478721541065,2.316837646308969,Thai Ko Samui,48.8292697212189,2.317265799300034,4bf58dd8d48988d142941735,Asian Restaurant
5716,780,48.829478721541065,2.316837646308969,Les Artistes,48.82980568264665,2.3178969963676987,4bf58dd8d48988d16d941735,Café
5717,780,48.829478721541065,2.316837646308969,Valentino pizza,48.82911101593789,2.317153461922958,4d4b7105d754a06374d81259,Food
5718,780,48.829478721541065,2.316837646308969,Angela & Lionello,48.82817077528942,2.3156430488343913,4bf58dd8d48988d110941735,Italian Restaurant
5719,781,48.83125277906571,2.316837646308969,Chop'in,48.8330130146231,2.3165901547200973,4bf58dd8d48988d1f9941735,Food & Drink Shop
5720,781,48.83125277906571,2.316837646308969,Fred Hotel,48.83217988218875,2.316396533112957,4bf58dd8d48988d1fa931735,Hotel
5721,781,48.83125277906571,2.316837646308969,L'Essentiel,48.83172133821265,2.3145351524367896,4d4b7105d754a06374d81259,Food
5722,781,48.83125277906571,2.316837646308969,La Maison Montparnasse,48.8324919452662,2.3168824794167104,4bf58dd8d48988d1fa931735,Hotel
5723,781,48.83125277906571,2.316837646308969,Pizza Nellie,48.832884333149764,2.3159560561180115,4d4b7105d754a06374d81259,Food
5724,781,48.83125277906571,2.316837646308969,C'est mon plaisir,48.83154822939783,2.3193588138167835,4bf58dd8d48988d10c941735,French Restaurant
5725,781,48.83125277906571,2.316837646308969,Le Café Chineur,48.83187720784914,2.3142919250072542,4bf58dd8d48988d116941735,Bar
5726,781,48.83125277906571,2.316837646308969,La Fournée d'Augustine,48.83288766414933,2.3161399394584095,4bf58dd8d48988d16a941735,Bakery
5727,782,48.833026773776965,2.316837646308969,Bistrotters,48.832929252166196,2.3147047696213474,4d4b7105d754a06374d81259,Food
5728,782,48.833026773776965,2.316837646308969,Le Fabe Hôtel,48.83368374504785,2.3150853459621343,4bf58dd8d48988d1fa931735,Hotel
5729,782,48.833026773776965,2.316837646308969,La Cantine du Troquet,48.834225987540805,2.3160896614570023,4bf58dd8d48988d10c941735,French Restaurant
5730,782,48.833026773776965,2.316837646308969,Chop'in,48.8330130146231,2.3165901547200973,4bf58dd8d48988d1f9941735,Food & Drink Shop
5731,782,48.833026773776965,2.316837646308969,Sodam,48.83321171081746,2.3158287535904662,4bf58dd8d48988d142941735,Asian Restaurant
5732,782,48.833026773776965,2.316837646308969,L'Entrepôt,48.834013354592,2.316801377220563,4bf58dd8d48988d10c941735,French Restaurant
5733,782,48.833026773776965,2.316837646308969,Hôtel Atelier Montparnasse  ,48.83337198943821,2.3169480946794914,4bf58dd8d48988d1fa931735,Hotel
5734,782,48.833026773776965,2.316837646308969,Fred Hotel,48.83217988218875,2.316396533112957,4bf58dd8d48988d1fa931735,Hotel
5735,782,48.833026773776965,2.316837646308969,La Maison Montparnasse,48.8324919452662,2.3168824794167104,4bf58dd8d48988d1fa931735,Hotel
5736,782,48.833026773776965,2.316837646308969,BOB Hôtel,48.83351360662691,2.319115604169688,4bf58dd8d48988d1fa931735,Hotel
5737,782,48.833026773776965,2.316837646308969,Kimura,48.83371725265877,2.3185405531440275,4bf58dd8d48988d111941735,Japanese Restaurant
5738,782,48.833026773776965,2.316837646308969,Aquarius,48.83331973731732,2.3156920535452303,4bf58dd8d48988d1c4941735,Restaurant
5739,782,48.833026773776965,2.316837646308969,Pizza Nellie,48.832884333149764,2.3159560561180115,4d4b7105d754a06374d81259,Food
5740,782,48.833026773776965,2.316837646308969,Shiawase,48.83330788397861,2.3169203494897705,4bf58dd8d48988d111941735,Japanese Restaurant
5741,782,48.833026773776965,2.316837646308969,Café Losserand,48.83395633266318,2.3182258181190307,4bf58dd8d48988d116941735,Bar
5742,782,48.833026773776965,2.316837646308969,L'Île au Blé Noir,48.833593,2.317457,4bf58dd8d48988d1c4941735,Restaurant
5743,782,48.833026773776965,2.316837646308969,9HOTEL,48.83373354373097,2.3176970740167464,4bf58dd8d48988d1fa931735,Hotel
5744,782,48.833026773776965,2.316837646308969,Hotel 55 Montparnasse,48.833566204027065,2.3176577022895577,4bf58dd8d48988d1fa931735,Hotel
5745,782,48.833026773776965,2.316837646308969,Apollon Montparnasse Hotel Paris,48.83474069471764,2.316961607389194,4bf58dd8d48988d1fa931735,Hotel
5746,782,48.833026773776965,2.316837646308969,La Fournée d'Augustine,48.83288766414933,2.3161399394584095,4bf58dd8d48988d16a941735,Bakery
5747,782,48.833026773776965,2.316837646308969,Au Métro,48.83403798469366,2.3181402437305043,4bf58dd8d48988d16d941735,Café
5748,782,48.833026773776965,2.316837646308969,L'Envie,48.834120093780406,2.317926618161679,4bf58dd8d48988d10c941735,French Restaurant
5749,782,48.833026773776965,2.316837646308969,Dokkebi,48.832378,2.315185,4bf58dd8d48988d142941735,Asian Restaurant
5750,783,48.834800705675384,2.316837646308969,Ayako,48.83588306056836,2.3187931811427416,4bf58dd8d48988d111941735,Japanese Restaurant
5751,783,48.834800705675384,2.316837646308969,Le Fabe Hôtel,48.83368374504785,2.3150853459621343,4bf58dd8d48988d1fa931735,Hotel
5752,783,48.834800705675384,2.316837646308969,La Cantine du Troquet,48.834225987540805,2.3160896614570023,4bf58dd8d48988d10c941735,French Restaurant
5753,783,48.834800705675384,2.316837646308969,Papy aux Fourneaux,48.835578,2.318121,4bf58dd8d48988d10c941735,French Restaurant
5754,783,48.834800705675384,2.316837646308969,Chop'in,48.8330130146231,2.3165901547200973,4bf58dd8d48988d1f9941735,Food & Drink Shop
5755,783,48.834800705675384,2.316837646308969,Sodam,48.83321171081746,2.3158287535904662,4bf58dd8d48988d142941735,Asian Restaurant
5756,783,48.834800705675384,2.316837646308969,Hôtel L'Orchidée,48.83578598679942,2.3189038038253784,4bf58dd8d48988d1fa931735,Hotel
5757,783,48.834800705675384,2.316837646308969,L'Entrepôt,48.834013354592,2.316801377220563,4bf58dd8d48988d10c941735,French Restaurant
5758,783,48.834800705675384,2.316837646308969,Hôtel Atelier Montparnasse  ,48.83337198943821,2.3169480946794914,4bf58dd8d48988d1fa931735,Hotel
5759,783,48.834800705675384,2.316837646308969,Kimura,48.83371725265877,2.3185405531440275,4bf58dd8d48988d111941735,Japanese Restaurant
5760,783,48.834800705675384,2.316837646308969,Bootlegger,48.83502064451891,2.3172059655189514,4bf58dd8d48988d1f9941735,Food & Drink Shop
5761,783,48.834800705675384,2.316837646308969,Aquarius,48.83331973731732,2.3156920535452303,4bf58dd8d48988d1c4941735,Restaurant
